Time,symbol,Close,Open,High,Low,Volume
2015-03-12 07:00:00,VNINDEX,588.53,585.89,589.67,585.48,79994860
2015-03-13 07:00:00,VNINDEX,586.1,589.04,591.75,586.1,88834970
2015-03-16 07:00:00,VNINDEX,580.8,583.26,586.19,580.55,98790020
2015-03-17 07:00:00,VNINDEX,581.76,580.6,583.59,580.6,88737460
2015-03-18 07:00:00,VNINDEX,578.68,580.81,581.53,577.26,86795050
2015-03-19 07:00:00,VNINDEX,573.74,579.39,580.32,573.52,81752950
2015-03-20 07:00:00,VNINDEX,575.44,572.57,577.56,571.92,145321980
2015-03-23 07:00:00,VNINDEX,570.89,576.64,579.39,570.44,94583430
2015-03-24 07:00:00,VNINDEX,567.43,569.33,569.91,562.07,86397700
2015-03-25 07:00:00,VNINDEX,560.93,567.62,568.4,559.87,83089270
2015-03-26 07:00:00,VNINDEX,556.16,556.12,559.68,553.19,78108960
2015-03-27 07:00:00,VNINDEX,551.42,558.93,561.13,549.65,83668500
2015-03-30 07:00:00,VNINDEX,545.19,551.75,554.26,545.07,85631540
2015-03-31 07:00:00,VNINDEX,551.13,544.87,552.72,544.87,80466510
2015-04-01 07:00:00,VNINDEX,538.91,550.8,551.69,537.3,109335350
2015-04-02 07:00:00,VNINDEX,546.85,540.54,546.85,536.87,86076890
2015-04-03 07:00:00,VNINDEX,547.85,548.69,550.3,544.22,69546330
2015-04-06 07:00:00,VNINDEX,542.97,548.11,549.28,542.97,54716270
2015-04-07 07:00:00,VNINDEX,548.11,542.71,548.37,540.79,89727690
2015-04-08 07:00:00,VNINDEX,547.72,549.69,551.23,546.29,70218920
2015-04-09 07:00:00,VNINDEX,550.52,547.26,552.53,546.76,83461270
2015-04-10 07:00:00,VNINDEX,554.03,550.96,557.65,550.96,94475400
2015-04-13 07:00:00,VNINDEX,559.54,556.35,559.68,555.97,69597200
2015-04-14 07:00:00,VNINDEX,558.67,559.81,562.95,558.49,64342770
2015-04-15 07:00:00,VNINDEX,564.5,558.94,565.39,558.94,75972590
2015-04-16 07:00:00,VNINDEX,568.28,564.5,570.68,564.5,96584510
2015-04-17 07:00:00,VNINDEX,568.32,568.28,572.76,568.28,103374650
2015-04-20 07:00:00,VNINDEX,565.04,568.52,568.83,562.66,65083490
2015-04-21 07:00:00,VNINDEX,562.24,563.78,567.52,562.24,82497060
2015-04-22 07:00:00,VNINDEX,562.51,562.58,565.04,561.53,89314350
2015-04-23 07:00:00,VNINDEX,561.25,562.85,564.45,557.57,71598650
2015-04-24 07:00:00,VNINDEX,565.77,563.17,567.36,561.56,54121630
2015-04-27 07:00:00,VNINDEX,562.4,567.77,568.47,562.4,53676760
2015-05-04 07:00:00,VNINDEX,545.08,560.62,563.36,545.08,111153790
2015-05-05 07:00:00,VNINDEX,552.65,544.8,552.65,539.04,100089470
2015-05-06 07:00:00,VNINDEX,549.3,553.3,555.51,548.17,80300720
2015-05-07 07:00:00,VNINDEX,552.98,548.51,554.22,547.53,65236660
2015-05-08 07:00:00,VNINDEX,554.51,551.57,556.39,550.93,70875790
2015-05-11 07:00:00,VNINDEX,551.67,554.5,556.2,550.57,88473680
2015-05-12 07:00:00,VNINDEX,544.41,551.98,552.56,542.7,72362280
2015-05-13 07:00:00,VNINDEX,542.82,545.5,546.99,538.76,76185760
2015-05-14 07:00:00,VNINDEX,543.69,542.53,545.0,540.72,64983330
2015-05-15 07:00:00,VNINDEX,537.44,543.61,545.48,537.44,72939360
2015-05-18 07:00:00,VNINDEX,528.95,535.82,536.71,528.9,101572460
2015-05-19 07:00:00,VNINDEX,536.82,530.0,537.19,530.0,83713920
2015-05-20 07:00:00,VNINDEX,550.1,536.35,550.33,536.07,123637010
2015-05-21 07:00:00,VNINDEX,552.56,550.99,554.0,547.95,103116440
2015-05-22 07:00:00,VNINDEX,561.82,553.41,561.82,550.81,112920050
2015-05-25 07:00:00,VNINDEX,563.0,560.8,563.84,558.5,106078240
2015-05-26 07:00:00,VNINDEX,567.2,563.31,570.29,562.58,133053010
2015-05-27 07:00:00,VNINDEX,566.48,564.64,569.63,563.28,111368810
2015-05-28 07:00:00,VNINDEX,572.97,566.13,576.92,564.73,145617460
2015-05-29 07:00:00,VNINDEX,569.56,572.73,577.03,568.7,129559300
2015-06-01 07:00:00,VNINDEX,574.98,571.15,579.58,570.14,112680510
2015-06-02 07:00:00,VNINDEX,570.31,575.7,581.24,570.31,120805280
2015-06-03 07:00:00,VNINDEX,567.9,570.55,573.91,567.81,120677080
2015-06-04 07:00:00,VNINDEX,568.99,568.01,573.5,567.9,103665870
2015-06-05 07:00:00,VNINDEX,578.07,568.63,579.01,568.37,141129610
2015-06-08 07:00:00,VNINDEX,579.83,581.2,585.51,579.52,182809700
2015-06-09 07:00:00,VNINDEX,574.47,578.68,582.13,573.73,146632640
2015-06-10 07:00:00,VNINDEX,574.1,576.06,576.62,569.59,123793810
2015-06-11 07:00:00,VNINDEX,581.05,577.32,582.68,575.25,158674570
2015-06-12 07:00:00,VNINDEX,582.73,582.54,585.01,578.8,154956240
2015-06-15 07:00:00,VNINDEX,586.48,583.51,586.67,581.35,147047610
2015-06-16 07:00:00,VNINDEX,580.35,587.76,589.33,580.35,152124380
2015-06-17 07:00:00,VNINDEX,578.87,578.53,584.04,575.88,119302310
2015-06-18 07:00:00,VNINDEX,580.35,578.73,583.02,578.47,90021550
2015-06-19 07:00:00,VNINDEX,584.7,584.08,588.48,582.47,184477640
2015-06-22 07:00:00,VNINDEX,594.08,588.33,594.08,588.01,145223130
2015-06-23 07:00:00,VNINDEX,593.07,592.44,595.11,590.76,99831620
2015-06-24 07:00:00,VNINDEX,590.02,592.19,594.01,589.02,112994500
2015-06-25 07:00:00,VNINDEX,587.99,589.29,590.37,585.34,106046100
2015-06-26 07:00:00,VNINDEX,581.75,586.04,592.59,581.75,138270500
2015-06-29 07:00:00,VNINDEX,591.75,580.16,591.75,579.61,104599850
2015-06-30 07:00:00,VNINDEX,593.05,588.77,598.98,588.77,137264740
2015-07-01 07:00:00,VNINDEX,591.5,594.52,594.52,587.33,114932070
2015-07-02 07:00:00,VNINDEX,605.7,591.5,605.7,590.52,118695710
2015-07-03 07:00:00,VNINDEX,616.43,608.82,617.96,608.82,154568920
2015-07-06 07:00:00,VNINDEX,625.22,618.75,625.34,618.65,162505730
2015-07-07 07:00:00,VNINDEX,630.27,623.89,633.73,620.59,167953860
2015-07-08 07:00:00,VNINDEX,623.17,630.4,634.13,617.29,180512890
2015-07-09 07:00:00,VNINDEX,622.1,616.2,626.38,613.34,128611000
2015-07-10 07:00:00,VNINDEX,627.28,627.56,630.79,624.7,149796670
2015-07-13 07:00:00,VNINDEX,634.1,631.6,637.1,627.7,130289110
2015-07-14 07:00:00,VNINDEX,638.69,635.55,640.43,628.43,148321440
2015-07-15 07:00:00,VNINDEX,630.89,640.43,641.06,630.89,136744360
2015-07-16 07:00:00,VNINDEX,626.9,627.32,632.21,622.57,113628750
2015-07-17 07:00:00,VNINDEX,628.63,628.45,631.67,626.21,97179130
2015-07-20 07:00:00,VNINDEX,620.54,624.84,624.84,616.11,106200850
2015-07-21 07:00:00,VNINDEX,616.61,619.9,624.47,613.83,95668320
2015-07-22 07:00:00,VNINDEX,629.85,614.56,629.94,613.58,109080570
2015-07-23 07:00:00,VNINDEX,632.01,632.07,637.91,631.43,117644960
2015-07-24 07:00:00,VNINDEX,631.26,633.27,634.61,627.99,109015570
2015-07-27 07:00:00,VNINDEX,635.46,629.68,636.84,629.42,116704360
2015-07-28 07:00:00,VNINDEX,631.47,636.58,639.54,631.47,149155540
2015-07-29 07:00:00,VNINDEX,624.7,632.0,634.64,624.7,111883170
2015-07-30 07:00:00,VNINDEX,626.57,625.46,627.11,622.43,96753150
2015-07-31 07:00:00,VNINDEX,621.06,628.31,629.97,621.06,101422300
2015-08-03 07:00:00,VNINDEX,609.47,617.12,617.12,605.63,120074910
2015-08-04 07:00:00,VNINDEX,600.76,607.95,609.91,600.76,78122270
2015-08-05 07:00:00,VNINDEX,607.08,600.68,608.21,600.68,92678090
2015-08-06 07:00:00,VNINDEX,601.04,607.84,609.31,600.85,108566000
2015-08-07 07:00:00,VNINDEX,603.76,601.57,604.04,597.75,75215360
2015-08-10 07:00:00,VNINDEX,614.53,603.82,614.53,603.82,84997900
2015-08-11 07:00:00,VNINDEX,613.05,615.17,619.69,611.17,102419460
2015-08-12 07:00:00,VNINDEX,604.24,609.33,611.46,602.01,108828230
2015-08-13 07:00:00,VNINDEX,594.26,603.31,603.31,590.44,119331520
2015-08-14 07:00:00,VNINDEX,589.03,592.8,598.55,585.97,85702280
2015-08-17 07:00:00,VNINDEX,573.15,588.67,591.2,571.26,104003690
2015-08-18 07:00:00,VNINDEX,580.22,571.31,580.22,571.22,86433690
2015-08-19 07:00:00,VNINDEX,577.82,576.44,580.99,569.21,98952270
2015-08-20 07:00:00,VNINDEX,566.69,577.82,577.82,565.09,106922940
2015-08-21 07:00:00,VNINDEX,556.3,559.34,559.97,542.31,181604060
2015-08-24 07:00:00,VNINDEX,526.93,550.48,550.48,523.549,166417080
2015-08-25 07:00:00,VNINDEX,529.98,511.13,535.48,511.13,167518810
2015-08-26 07:00:00,VNINDEX,545.89,530.05,545.89,530.05,120486820
2015-08-27 07:00:00,VNINDEX,555.81,551.89,558.93,551.44,115022570
2015-08-28 07:00:00,VNINDEX,570.87,561.36,570.87,559.35,151294750
2015-08-31 07:00:00,VNINDEX,564.75,573.1,573.1,563.99,103156060
2015-09-01 07:00:00,VNINDEX,562.31,565.75,569.18,561.28,85154580
2015-09-03 07:00:00,VNINDEX,554.3,559.32,561.43,551.47,88639140
2015-09-04 07:00:00,VNINDEX,556.81,554.85,558.9,554.77,65396630
2015-09-07 07:00:00,VNINDEX,554.93,557.07,560.09,554.44,62231590
2015-09-08 07:00:00,VNINDEX,566.72,554.48,566.72,554.34,93964710
2015-09-09 07:00:00,VNINDEX,572.34,574.06,574.73,569.69,83370390
2015-09-10 07:00:00,VNINDEX,572.07,567.51,576.13,567.09,68366470
2015-09-11 07:00:00,VNINDEX,566.74,572.14,573.99,566.18,83304010
2015-09-14 07:00:00,VNINDEX,562.17,569.21,572.25,561.46,73159920
2015-09-15 07:00:00,VNINDEX,563.27,564.38,565.05,561.1,76130030
2015-09-16 07:00:00,VNINDEX,564.13,561.86,564.82,561.69,62235037
2015-09-17 07:00:00,VNINDEX,562.48,563.93,565.85,562.48,69310470
2015-09-18 07:00:00,VNINDEX,566.25,564.69,569.5,564.69,146392000
2015-09-21 07:00:00,VNINDEX,572.12,566.74,572.26,565.16,85938051
2015-09-22 07:00:00,VNINDEX,573.2,573.09,575.17,570.26,93496159
2015-09-23 07:00:00,VNINDEX,572.72,570.64,573.85,569.51,83877600
2015-09-24 07:00:00,VNINDEX,570.25,573.5,575.36,570.12,97457070
2015-09-25 07:00:00,VNINDEX,570.38,570.41,572.09,567.71,64223028
2015-09-28 07:00:00,VNINDEX,564.88,571.29,572.15,564.88,75447980
2015-09-29 07:00:00,VNINDEX,561.19,559.83,561.76,557.65,82413750
2015-09-30 07:00:00,VNINDEX,562.64,562.5,565.65,562.5,66065626
2015-10-01 07:00:00,VNINDEX,563.54,563.39,565.63,563.23,59824628
2015-10-02 07:00:00,VNINDEX,562.31,563.33,565.01,561.73,68355987
2015-10-05 07:00:00,VNINDEX,570.0,564.58,570.0,563.95,90574640
2015-10-06 07:00:00,VNINDEX,581.29,577.45,581.38,574.63,151956949
2015-10-07 07:00:00,VNINDEX,579.57,583.97,587.3,579.57,132704818
2015-10-08 07:00:00,VNINDEX,586.78,580.04,588.35,579.82,143566398
2015-10-09 07:00:00,VNINDEX,588.02,590.91,593.02,587.57,149409089
2015-10-12 07:00:00,VNINDEX,592.1,587.72,594.74,587.25,115454162
2015-10-13 07:00:00,VNINDEX,590.84,589.09,591.66,588.54,101968843
2015-10-14 07:00:00,VNINDEX,589.98,592.45,593.73,589.62,103133442
2015-10-15 07:00:00,VNINDEX,592.4,591.36,594.17,588.98,105173017
2015-10-16 07:00:00,VNINDEX,593.02,592.4,599.74,592.4,127481214
2015-10-19 07:00:00,VNINDEX,594.61,593.87,598.11,591.6,98764222
2015-10-20 07:00:00,VNINDEX,590.45,594.97,596.37,588.26,118447575
2015-10-21 07:00:00,VNINDEX,590.24,590.43,594.5,589.84,92068554
2015-10-22 07:00:00,VNINDEX,595.08,590.24,595.81,589.74,88774942
2015-10-23 07:00:00,VNINDEX,601.74,598.55,602.55,598.25,96355905
2015-10-26 07:00:00,VNINDEX,598.61,604.41,606.79,598.61,92911590
2015-10-27 07:00:00,VNINDEX,598.44,597.8,600.51,595.62,89116049
2015-10-28 07:00:00,VNINDEX,596.24,599.09,601.09,596.24,107072382
2015-10-29 07:00:00,VNINDEX,605.2,599.32,605.2,598.8,99109489
2015-10-30 07:00:00,VNINDEX,607.37,605.49,608.01,603.93,85036316
2015-11-02 07:00:00,VNINDEX,602.76,607.93,610.17,601.99,112437389
2015-11-03 07:00:00,VNINDEX,611.71,605.32,611.71,600.46,105509566
2015-11-04 07:00:00,VNINDEX,610.6,614.29,617.93,610.6,97602621
2015-11-05 07:00:00,VNINDEX,615.18,609.49,616.46,608.53,91052676
2015-11-06 07:00:00,VNINDEX,612.36,615.54,617.79,608.89,106118959
2015-11-09 07:00:00,VNINDEX,610.66,612.29,613.79,610.35,112051656
2015-11-10 07:00:00,VNINDEX,605.27,609.3,610.6,605.08,110272897
2015-11-11 07:00:00,VNINDEX,603.53,604.13,609.24,603.34,90794567
2015-11-12 07:00:00,VNINDEX,605.58,602.02,605.58,595.86,137950372
2015-11-13 07:00:00,VNINDEX,611.27,604.41,611.27,603.72,145889290
2015-11-16 07:00:00,VNINDEX,609.21,609.77,611.92,605.39,123107214
2015-11-17 07:00:00,VNINDEX,605.05,609.46,611.18,605.05,162861800
2015-11-18 07:00:00,VNINDEX,603.34,603.32,606.62,602.13,110929890
2015-11-19 07:00:00,VNINDEX,601.9,604.38,605.56,600.84,111455220
2015-11-20 07:00:00,VNINDEX,604.46,602.11,606.58,601.9,130406770
2015-11-23 07:00:00,VNINDEX,599.99,605.89,607.69,599.99,147238690
2015-11-24 07:00:00,VNINDEX,593.83,599.81,599.94,590.41,150944920
2015-11-25 07:00:00,VNINDEX,595.7,593.24,596.92,588.1,141154312
2015-11-26 07:00:00,VNINDEX,590.4,593.12,594.67,590.39,143903290
2015-11-27 07:00:00,VNINDEX,582.86,589.09,591.84,582.86,134000000
2015-11-30 07:00:00,VNINDEX,573.2,581.39,581.65,571.12,112002660
2015-12-01 07:00:00,VNINDEX,570.41,573.39,577.58,570.41,105263172
2015-12-02 07:00:00,VNINDEX,574.42,571.01,577.03,571.01,95104270
2015-12-03 07:00:00,VNINDEX,574.38,574.04,576.84,573.2,72386103
2015-12-04 07:00:00,VNINDEX,571.62,574.0,574.69,567.95,83588450
2015-12-07 07:00:00,VNINDEX,563.62,570.12,571.2,563.41,70909345
2015-12-08 07:00:00,VNINDEX,574.15,561.0,574.15,556.92,97229023
2015-12-09 07:00:00,VNINDEX,565.2,575.08,576.63,565.2,88484680
2015-12-10 07:00:00,VNINDEX,561.04,564.86,567.62,561.04,94021540
2015-12-11 07:00:00,VNINDEX,563.43,560.99,567.13,559.73,79101207
2015-12-14 07:00:00,VNINDEX,562.22,564.14,566.28,560.99,92279450
2015-12-15 07:00:00,VNINDEX,568.0,563.3,568.74,563.3,99056490
2015-12-16 07:00:00,VNINDEX,572.55,570.36,575.54,570.36,97459373
2015-12-17 07:00:00,VNINDEX,577.11,572.55,579.18,572.55,80835755
2015-12-18 07:00:00,VNINDEX,568.18,574.66,578.0,568.18,179088555
2015-12-21 07:00:00,VNINDEX,566.9,570.45,571.28,565.35,97395384
2015-12-22 07:00:00,VNINDEX,566.35,567.88,570.86,565.48,74472860
2015-12-23 07:00:00,VNINDEX,564.27,564.93,568.16,562.3,73543732
2015-12-24 07:00:00,VNINDEX,566.17,566.65,567.8,565.62,65006001
2015-12-25 07:00:00,VNINDEX,567.67,566.6,570.49,566.6,79540410
2015-12-28 07:00:00,VNINDEX,569.9,570.57,572.92,569.4,101112130
2015-12-29 07:00:00,VNINDEX,576.29,569.4,576.29,566.49,94301180
2015-12-30 07:00:00,VNINDEX,579.45,576.5,579.45,575.71,83690118
2015-12-31 07:00:00,VNINDEX,579.03,579.12,580.82,575.73,103168670
2016-01-04 07:00:00,VNINDEX,574.41,579.03,579.97,573.15,96341237
2016-01-05 07:00:00,VNINDEX,569.94,571.66,575.4,569.26,98030762
2016-01-06 07:00:00,VNINDEX,574.57,569.5,574.57,569.5,82535160
2016-01-07 07:00:00,VNINDEX,565.36,570.62,570.94,561.09,140634220
2016-01-08 07:00:00,VNINDEX,560.05,562.62,563.17,556.36,135933045
2016-01-11 07:00:00,VNINDEX,557.87,559.05,563.04,557.51,100564840
2016-01-12 07:00:00,VNINDEX,564.26,557.36,564.26,557.36,101936980
2016-01-13 07:00:00,VNINDEX,560.37,565.21,566.02,560.37,116482120
2016-01-14 07:00:00,VNINDEX,553.03,555.88,556.62,550.6,128698360
2016-01-15 07:00:00,VNINDEX,543.04,554.35,556.55,543.04,119275995
2016-01-18 07:00:00,VNINDEX,526.37,532.54,532.54,518.159,156432200
2016-01-19 07:00:00,VNINDEX,535.77,525.65,535.77,525.65,113147920
2016-01-20 07:00:00,VNINDEX,529.44,532.81,536.57,529.42,110094630
2016-01-21 07:00:00,VNINDEX,521.88,526.37,531.21,520.74,139672450
2016-01-22 07:00:00,VNINDEX,522.24,525.35,525.83,513.82,159197830
2016-01-25 07:00:00,VNINDEX,542.35,530.58,542.36,530.01,141749435
2016-01-26 07:00:00,VNINDEX,537.73,534.06,542.98,531.27,129502062
2016-01-27 07:00:00,VNINDEX,542.69,541.18,543.88,540.03,113949550
2016-01-28 07:00:00,VNINDEX,539.47,542.01,544.73,538.59,108083507
2016-01-29 07:00:00,VNINDEX,545.25,539.96,545.71,537.51,98872561
2016-02-01 07:00:00,VNINDEX,540.56,545.27,548.58,540.56,91931279
2016-02-02 07:00:00,VNINDEX,536.45,537.71,542.26,535.38,81942662
2016-02-03 07:00:00,VNINDEX,539.07,531.11,539.07,530.23,72559691
2016-02-04 07:00:00,VNINDEX,542.15,542.91,545.17,541.66,59056207
2016-02-05 07:00:00,VNINDEX,544.75,540.64,545.54,540.64,58925530
2016-02-15 07:00:00,VNINDEX,543.79,540.13,544.59,537.81,63721640
2016-02-16 07:00:00,VNINDEX,548.05,545.72,548.89,545.72,101629189
2016-02-17 07:00:00,VNINDEX,547.05,551.38,552.38,547.05,109491034
2016-02-18 07:00:00,VNINDEX,552.49,550.51,555.05,549.16,105400240
2016-02-19 07:00:00,VNINDEX,554.03,552.37,555.16,551.38,176932600
2016-02-22 07:00:00,VNINDEX,560.71,555.31,561.44,555.31,146388210
2016-02-23 07:00:00,VNINDEX,561.28,564.75,567.58,561.09,151184460
2016-02-24 07:00:00,VNINDEX,568.04,559.48,569.7,557.77,150465740
2016-02-25 07:00:00,VNINDEX,562.82,571.15,573.63,562.82,128771160
2016-02-26 07:00:00,VNINDEX,566.11,565.61,566.8,562.39,96301554
2016-02-29 07:00:00,VNINDEX,559.37,565.61,566.31,559.37,116967700
2016-03-01 07:00:00,VNINDEX,561.56,560.03,565.65,560.03,115489083
2016-03-02 07:00:00,VNINDEX,570.18,564.85,570.18,562.97,140315155
2016-03-03 07:00:00,VNINDEX,570.39,573.06,573.88,569.39,121849037
2016-03-04 07:00:00,VNINDEX,573.65,570.18,576.02,568.83,131117770
2016-03-07 07:00:00,VNINDEX,576.2,575.76,580.95,575.39,154716730
2016-03-08 07:00:00,VNINDEX,574.71,576.75,579.87,574.53,141993300
2016-03-09 07:00:00,VNINDEX,571.71,573.47,576.32,571.48,119004380
2016-03-10 07:00:00,VNINDEX,575.91,574.07,575.91,571.52,118002950
2016-03-11 07:00:00,VNINDEX,577.26,576.12,580.93,574.81,134283066
2016-03-14 07:00:00,VNINDEX,577.98,579.61,579.84,576.26,122345037
2016-03-15 07:00:00,VNINDEX,574.04,576.78,578.96,572.59,138751705
2016-03-16 07:00:00,VNINDEX,577.07,573.88,577.96,573.37,138846792
2016-03-17 07:00:00,VNINDEX,579.26,581.55,583.53,579.26,139106276
2016-03-18 07:00:00,VNINDEX,575.82,579.95,580.81,575.44,174635724
2016-03-21 07:00:00,VNINDEX,572.27,577.65,580.83,572.27,143821208
2016-03-22 07:00:00,VNINDEX,570.91,572.7,573.8,567.8,122946861
2016-03-23 07:00:00,VNINDEX,574.71,570.74,575.22,570.39,131018465
2016-03-24 07:00:00,VNINDEX,570.66,573.93,577.21,570.66,140101488
2016-03-25 07:00:00,VNINDEX,572.08,569.48,572.48,564.88,132180850
2016-03-28 07:00:00,VNINDEX,575.72,573.69,576.0,571.58,111063688
2016-03-29 07:00:00,VNINDEX,568.28,575.63,576.07,568.28,132889375
2016-03-30 07:00:00,VNINDEX,569.91,566.08,571.89,565.55,122484050
2016-03-31 07:00:00,VNINDEX,561.22,569.04,570.94,561.22,145634812
2016-04-01 07:00:00,VNINDEX,558.43,560.64,562.73,557.96,116548357
2016-04-04 07:00:00,VNINDEX,555.82,557.56,560.92,554.3,108880000
2016-04-05 07:00:00,VNINDEX,560.32,555.98,560.32,555.15,112176387
2016-04-06 07:00:00,VNINDEX,567.79,561.94,567.79,560.63,99659299
2016-04-07 07:00:00,VNINDEX,571.6,570.72,572.56,567.01,118046801
2016-04-08 07:00:00,VNINDEX,572.34,571.21,574.46,569.09,111615395
2016-04-11 07:00:00,VNINDEX,579.27,575.11,581.88,575.01,131176560
2016-04-12 07:00:00,VNINDEX,579.84,580.9,582.97,577.17,139448520
2016-04-13 07:00:00,VNINDEX,578.02,580.77,582.81,575.65,132134250
2016-04-14 07:00:00,VNINDEX,579.49,575.69,584.81,575.69,116847586
2016-04-15 07:00:00,VNINDEX,579.86,581.54,586.36,579.86,115912350
2016-04-19 07:00:00,VNINDEX,568.28,578.32,578.44,568.28,125545070
2016-04-20 07:00:00,VNINDEX,568.03,569.8,571.71,565.3,108722460
2016-04-21 07:00:00,VNINDEX,575.73,571.19,577.41,570.71,100009660
2016-04-22 07:00:00,VNINDEX,592.48,574.57,592.48,574.57,130917340
2016-04-25 07:00:00,VNINDEX,591.58,597.91,601.61,591.58,133758879
2016-04-26 07:00:00,VNINDEX,598.48,590.99,598.48,590.19,133638550
2016-04-27 07:00:00,VNINDEX,593.96,601.79,601.79,591.35,142651808
2016-04-28 07:00:00,VNINDEX,591.67,594.98,597.28,589.97,95219216
2016-04-29 07:00:00,VNINDEX,598.37,591.2,599.71,591.2,112216334
2016-05-04 07:00:00,VNINDEX,599.07,595.95,603.08,592.43,132211119
2016-05-05 07:00:00,VNINDEX,601.51,600.66,605.21,600.5,122423573
2016-05-06 07:00:00,VNINDEX,606.52,602.4,608.94,602.17,113430945
2016-05-09 07:00:00,VNINDEX,603.85,610.92,612.97,603.85,105436982
2016-05-10 07:00:00,VNINDEX,605.05,600.35,605.46,597.74,108267105
2016-05-11 07:00:00,VNINDEX,614.06,606.6,614.06,606.06,104974405
2016-05-12 07:00:00,VNINDEX,612.12,615.55,617.56,612.12,86619427
2016-05-13 07:00:00,VNINDEX,610.82,612.32,615.3,608.04,105780890
2016-05-16 07:00:00,VNINDEX,615.78,610.13,616.17,608.49,90419955
2016-05-17 07:00:00,VNINDEX,624.75,620.54,626.12,618.67,116465419
2016-05-18 07:00:00,VNINDEX,622.45,625.53,627.81,621.79,114439208
2016-05-19 07:00:00,VNINDEX,619.2,621.83,623.68,618.13,114214476
2016-05-20 07:00:00,VNINDEX,614.81,620.72,622.48,614.41,90013631
2016-05-23 07:00:00,VNINDEX,611.03,616.11,616.83,610.45,76142501
2016-05-24 07:00:00,VNINDEX,611.62,612.23,613.14,608.15,96119341
2016-05-25 07:00:00,VNINDEX,611.89,613.96,616.38,611.89,95133413
2016-05-26 07:00:00,VNINDEX,604.34,611.88,613.37,604.34,94754384
2016-05-27 07:00:00,VNINDEX,608.11,604.36,609.94,603.23,90097747
2016-05-30 07:00:00,VNINDEX,614.5,609.98,615.52,608.46,101738548
2016-05-31 07:00:00,VNINDEX,618.44,616.22,621.14,614.68,108003530
2016-06-01 07:00:00,VNINDEX,619.86,618.18,620.24,616.33,100332285
2016-06-02 07:00:00,VNINDEX,623.37,619.19,624.52,618.38,122338412
2016-06-03 07:00:00,VNINDEX,621.88,623.21,625.19,621.62,118784194
2016-06-06 07:00:00,VNINDEX,620.05,621.09,624.55,616.98,118212916
2016-06-07 07:00:00,VNINDEX,624.65,622.4,624.69,620.05,112406875
2016-06-08 07:00:00,VNINDEX,627.87,626.84,632.68,626.29,131269681
2016-06-09 07:00:00,VNINDEX,631.26,628.4,631.26,626.27,116495566
2016-06-10 07:00:00,VNINDEX,629.84,629.95,633.47,628.56,128988300
2016-06-13 07:00:00,VNINDEX,623.58,626.26,627.36,621.4,116168958
2016-06-14 07:00:00,VNINDEX,625.43,621.63,626.4,619.13,92352130
2016-06-15 07:00:00,VNINDEX,627.02,624.63,628.75,621.76,103700197
2016-06-16 07:00:00,VNINDEX,625.11,627.38,630.21,625.11,117367681
2016-06-17 07:00:00,VNINDEX,619.25,622.92,624.59,618.16,143709445
2016-06-20 07:00:00,VNINDEX,626.46,622.04,626.46,620.41,94791433
2016-06-21 07:00:00,VNINDEX,628.0,629.03,631.96,628.0,108730852
2016-06-22 07:00:00,VNINDEX,626.41,628.77,629.95,625.81,93773827
2016-06-23 07:00:00,VNINDEX,632.27,626.47,632.6,626.47,106076980
2016-06-24 07:00:00,VNINDEX,620.77,631.77,631.77,597.68,262253875
2016-06-27 07:00:00,VNINDEX,621.27,616.19,621.27,608.26,103380650
2016-06-28 07:00:00,VNINDEX,622.2,617.68,624.85,617.65,76943426
2016-06-29 07:00:00,VNINDEX,630.12,623.56,631.25,623.56,116406307
2016-06-30 07:00:00,VNINDEX,632.26,633.17,637.46,631.74,99141059
2016-07-01 07:00:00,VNINDEX,640.3,634.54,643.55,634.28,107014021
2016-07-04 07:00:00,VNINDEX,647.96,643.11,647.96,641.96,124815263
2016-07-05 07:00:00,VNINDEX,650.88,650.47,658.45,647.52,140537343
2016-07-06 07:00:00,VNINDEX,649.46,646.8,652.36,644.07,118012763
2016-07-07 07:00:00,VNINDEX,661.12,652.49,661.12,652.13,132257842
2016-07-08 07:00:00,VNINDEX,658.68,661.07,665.53,655.91,132023634
2016-07-11 07:00:00,VNINDEX,652.26,658.92,664.89,648.77,146650171
2016-07-12 07:00:00,VNINDEX,658.9,652.81,658.9,649.86,149273940
2016-07-13 07:00:00,VNINDEX,675.12,662.04,676.06,662.04,138427015
2016-07-14 07:00:00,VNINDEX,666.69,675.66,681.75,666.69,152095170
2016-07-15 07:00:00,VNINDEX,664.56,668.29,670.18,661.47,123120813
2016-07-18 07:00:00,VNINDEX,673.5,664.12,673.5,662.25,122884393
2016-07-19 07:00:00,VNINDEX,667.76,675.89,677.35,660.09,131231021
2016-07-20 07:00:00,VNINDEX,660.26,667.86,667.86,660.26,124915082
2016-07-21 07:00:00,VNINDEX,659.57,662.72,665.9,656.03,104780518
2016-07-22 07:00:00,VNINDEX,649.87,657.15,658.06,640.26,140232656
2016-07-25 07:00:00,VNINDEX,649.3,651.33,654.17,646.04,86767814
2016-07-26 07:00:00,VNINDEX,648.59,648.58,651.93,642.91,97366678
2016-07-27 07:00:00,VNINDEX,656.11,647.98,656.11,647.74,111894012
2016-07-28 07:00:00,VNINDEX,657.14,655.81,657.2,649.86,115885268
2016-07-29 07:00:00,VNINDEX,652.23,654.19,657.88,650.98,112662841
2016-08-01 07:00:00,VNINDEX,648.38,655.38,655.38,646.02,90680858
